企业代号,企业名称,进项发票总数,进项有效发票数,进项作废发票数,进项负数发票数,进项净额,进项正数金额,进项负数金额,进项交易对手数,销项发票总数,销项有效发票数,销项作废发票数,销项负数发票数,销项净额,销项正数金额,销项负数金额,销项交易对手数,观察月数,综合活跃月数,活跃月份比例,最近断档月数,月均收入净额,月均成本净额,收入波动率,成本波动率,收入趋势率,成本趋势率,年化销项净额,年化进项净额,年化利润,利润率,年化客户数,年化供应商数,进项有效率,进项作废率,进项负数发票率,进项负数金额率,销项有效率,销项作废率,销项负数发票率,销项负数金额率
E286,***印务有限公司,305,290,15,0,11293218.69,11293218.69,0.0,79,258,199,59,5,12127861.53,12370592.13,242730.6,32,24,24,1.0,0,505327.56375000003,470550.77875,1.0439487250575936,1.001820709026508,0.08085118335026818,0.0698994684400904,6063930.765,5646609.345,417321.4199999999,0.06882028112997428,16.0,39.5,0.9508196721311475,0.04918032786885246,0.0,0.0,0.7713178294573644,0.22868217054263565,0.02512562814070352,0.01924398552196563
E287,***鞋材有限公司,462,422,40,3,14278828.88,14388456.76,109627.88,94,309,267,42,1,15043409.13,15113759.04,70349.91,26,37,37,1.0,0,406578.6251351351,385914.2940540541,0.4547165761387014,0.6061533634191804,0.021335433137230787,0.019016966196764882,4878943.501621622,4630971.528648648,247971.97297297325,0.05082493226055076,8.432432432432432,30.486486486486484,0.9134199134199135,0.08658008658008658,0.0071090047393364926,0.007561542281077482,0.8640776699029126,0.13592233009708737,0.003745318352059925,0.004633127319598165
E288,个体经营E288 ,582,575,7,1,13186165.14,13186244.55,79.41,125,308,240,68,4,16013736.53,16357086.12,343349.58999999997,36,34,34,1.0,0,470992.250882353,387828.3864705883,0.85994673257486,0.806693303037654,-0.0024913151915650278,0.023877119195491882,5651907.010588235,4653940.637647059,997966.3729411764,0.17657161929090387,12.705882352941176,44.11764705882353,0.9879725085910653,0.012027491408934709,0.0017391304347826088,6.022148419899733e-06,0.7792207792207793,0.22077922077922077,0.016666666666666666,0.020559319287364868
E289,***运业有限公司***分公司,3335,3307,28,9,7236380.2,7265756.3,29376.100000000002,170,1679,1567,112,24,21051602.52,21156313.38,104710.86,398,38,38,1.0,0,553989.54,190431.05789473685,0.2680575483789207,1.0066220620465218,-0.01275089268866567,0.023045101473291186,6647874.48,2285172.694736842,4362701.785263158,0.6562551381480293,125.6842105263158,53.684210526315795,0.9916041979010495,0.008395802098950524,0.002721499848805564,0.004026808341408582,0.9332936271590232,0.06670637284097677,0.015315890236119975,0.004925014844910407
E290,***机电有限公司,871,859,12,6,5306769.02,5313162.57,6393.549999999999,218,1125,988,137,19,16894268.32,17071757.86,177489.54,110,38,38,1.0,0,444586.00842105254,139651.81631578947,0.8604296014865794,0.9708034798207164,0.004056304437275304,0.006416840817807412,5335032.101052632,1675821.7957894737,3659210.305263158,0.685883465357439,34.73684210526316,68.8421052631579,0.9862227324913893,0.013777267508610792,0.006984866123399301,0.0012018953942345098,0.8782222222222222,0.12177777777777778,0.019230769230769232,0.010289697624720718
E291,***文业建设工程有限公司,393,372,21,9,16817356.23,16889867.61,72511.38,117,162,129,33,2,11223475.72,11335067.67,111591.95,5,36,30,0.8333333333333334,0,311763.21444444446,467148.7841666667,3.5517823805732,3.1331973354710008,0.008636916049326065,-0.016076155152003883,3741158.5733333337,5605785.41,-1864626.8366666664,-0.4984089287092964,1.6666666666666667,39.0,0.9465648854961832,0.05343511450381679,0.024193548387096774,0.004274835507610599,0.7962962962962963,0.2037037037037037,0.015503875968992248,0.009748865931596557
E292,***物流有限公司,335,323,12,0,6835386.2299999995,6835386.2299999995,0.0,83,1317,1278,39,2,11604986.87,11616831.01,11844.14,20,35,34,0.9714285714285714,0,331571.0534285714,195296.7494285714,0.802679528785234,1.0869663061304282,0.051153277287120956,0.06431619571106656,3978852.6411428573,2343560.993142857,1635291.648,0.4109957808164241,6.857142857142858,28.45714285714286,0.9641791044776119,0.03582089552238806,0.0,0.0,0.9703872437357631,0.029612756264236904,0.001564945226917058,0.0010185287530368409
E293,***物资有限公司,59,56,3,0,7511439.88,7511439.88,0.0,27,117,107,10,0,7696185.75,7696185.75,0.0,3,37,37,1.0,0,208005.02027027024,203011.88864864866,1.7081829527147352,1.7644624248143943,0.06449987519478396,0.07426893625741435,2496060.243243243,2436142.6637837836,59917.57945945952,0.024004861109283935,0.9729729729729729,8.756756756756756,0.9491525423728814,0.05084745762711865,0.0,0.0,0.9145299145299145,0.08547008547008547,0.0,0.0
E294,个体经营E294 ,867,845,22,4,4089504.26,4109121.13,19616.87,234,359,310,49,1,22641319.89,22740037.84,98717.95,47,36,36,1.0,0,628925.5525,113597.34055555555,0.6474090418876882,1.3639433283048756,-0.00975175810994393,0.02390603797512497,7547106.63,1363168.0866666667,6183938.543333333,0.8193787164410757,15.666666666666666,78.0,0.9746251441753172,0.025374855824682813,0.004733727810650888,0.004751299307439706,0.8635097493036211,0.13649025069637882,0.0032258064516129032,0.004322387388687079
E295,***电器设备制造有限公司,854,818,36,1,11177597.67,11201585.92,23988.25,213,251,206,45,3,13675456.42,13811666.75,136210.33,57,37,37,1.0,0,369606.93027027027,302097.2343243243,1.0508017606038405,1.1746555192195742,0.012374511556431952,0.016631253325568307,4435283.1632432435,3625166.8118918915,810116.351351352,0.18265267887856,18.486486486486484,69.08108108108108,0.9578454332552693,0.04215456674473068,0.0012224938875305623,0.0021369285558780465,0.8207171314741036,0.17928286852589642,0.014563106796116505,0.009765667507588904
E296,***装饰设计工程有限公司,1544,1446,98,28,5441938.89,6070927.28,628988.39,381,252,219,33,19,12371267.16,14107774.48,1736507.32,18,35,30,0.8571428571428571,0,353464.77599999995,155483.9682857143,1.7661491746727755,1.2986137333274081,0.035962985815282934,0.02689373185778583,4241577.312,1865807.6194285713,2375769.6925714286,0.5601146738148689,6.171428571428572,130.62857142857143,0.9365284974093264,0.06347150259067358,0.019363762102351315,0.0938800458066064,0.8690476190476191,0.13095238095238096,0.0867579908675799,0.10959836122076547
E297,***建筑机械租赁有限公司,50,50,0,0,10296967.85,10296967.85,0.0,10,183,162,21,0,13646000.04,13646000.04,0.0,3,32,18,0.5625,0,426437.50125,321780.2453125,1.5541126045184985,1.9934221571399573,0.035545568081385516,0.03526006427330378,5117250.015,3861362.94375,1255887.0712499996,0.2454222614819807,1.125,3.75,1.0,0.0,0.0,0.0,0.8852459016393442,0.11475409836065574,0.0,0.0
E298,***电器维护服务有限公司,909,902,7,10,5471901.9,5509551.13,37649.23,70,2813,2436,377,29,16228313.17,16366800.85,138487.68,253,38,38,1.0,0,427060.8728947369,143997.41842105263,0.5593890351406516,1.5605684624184908,0.024286190931412203,0.08126658958105275,5124730.474736842,1727969.0210526318,3396761.453684211,0.6628175804423424,79.89473684210526,22.105263157894736,0.9922992299229924,0.007700770077007701,0.011086474501108648,0.006787068711540104,0.865979381443299,0.13402061855670103,0.011904761904761904,0.00839050342853958
E299,***压缩天然气有限责任公司,592,570,22,6,24189235.73,24418142.44,228906.71,109,545,495,50,6,19682705.990000002,20181909.01,499203.02,265,38,38,1.0,0,517965.9471052631,636558.835,0.7730649896006938,0.7571373810417341,0.009086187632153266,0.02782635304990483,6215591.365263158,7638706.0200000005,-1423114.654736842,-0.22895885059145768,83.6842105263158,34.42105263157895,0.9628378378378378,0.037162162162162164,0.010526315789473684,0.009287388060408033,0.908256880733945,0.09174311926605505,0.012121212121212121,0.024138113041303418
E300,***建设工程有限公司,771,747,24,2,14744459.95,14835346.32,90886.37,232,246,223,23,4,18538935.79,18895692.55,356756.76,23,35,35,1.0,0,529683.8797142857,421270.2842857143,1.925519298431586,1.9259521606138577,0.12087875746082248,0.12525739976754596,6356206.556571429,5055243.411428572,1300963.145142857,0.20467603334851397,7.885714285714286,79.54285714285714,0.9688715953307393,0.0311284046692607,0.002677376171352075,0.006089036121009313,0.9065040650406504,0.09349593495934959,0.017937219730941704,0.018530460943205568
E301,***企业管理咨询有限公司,3029,2971,58,7,3919541.14,3927731.93,8190.79,789,458,428,30,8,15413221.299999999,15588626.299999999,175405.0,119,36,36,1.0,0,428145.03611111105,108876.14277777779,1.1827576464739802,0.8133174745053601,0.03176124712206459,0.05174552171920494,5137740.433333333,1306513.7133333334,3831226.7199999993,0.7457026624278729,39.666666666666664,263.0,0.9808517662594916,0.01914823374050842,0.0023561090541905083,0.0020810342536400207,0.9344978165938864,0.06550218340611354,0.018691588785046728,0.011126912695231708
E302,***机电设备有限公司,955,899,56,8,3118772.12,3178170.29,59398.17,236,289,261,28,1,9362480.97,9445687.87,83206.9,33,38,38,1.0,0,246381.0781578948,82072.9505263158,0.9083014127830026,1.7384418520351514,0.043061836701688366,0.033649175661163745,2956572.9378947373,984875.4063157896,1971697.5315789478,0.6668861458844706,10.421052631578949,74.52631578947368,0.9413612565445026,0.05863874345549738,0.008898776418242492,0.018346537141642402,0.903114186851211,0.09688581314878893,0.0038314176245210726,0.00873206200806854
E303,***图书发行有限公司,693,682,11,1,2176920.41,2177184.56,264.15,108,360,315,45,1,16347545.81,16349114.52,1568.71,42,38,38,1.0,0,430198.5739473684,57287.37921052632,0.6418093195636192,2.8757603556256304,0.01738584735052138,0.02672813231456439,5162382.887368421,687448.5505263158,4474934.336842105,0.8668350322854974,13.263157894736842,34.10526315789474,0.9841269841269841,0.015873015873015872,0.001466275659824047,0.00012131169785395312,0.875,0.125,0.0031746031746031746,9.594155656576805e-05
E304,***环保科技有限公司,607,588,19,1,16812220.66,16813596.81,1376.15,142,1029,951,78,0,9378613.35,9378613.35,0.0,198,37,37,1.0,0,253476.03648648647,454384.3421621622,0.655940757295825,0.8523107263296454,0.04851864746343974,0.05854270763371765,3041712.4378378377,5452612.105945946,-2410899.668108108,-0.7926126211397765,64.21621621621621,46.05405405405405,0.9686985172981878,0.03130148270181219,0.0017006802721088435,8.184075010252056e-05,0.924198250728863,0.07580174927113703,0.0,0.0
E305,***劳务有限公司,590,575,15,0,19412737.84,19412737.84,0.0,164,359,321,38,2,47837106.24,48135386.46,298280.22,4,38,37,0.9736842105263158,0,1258871.2168421051,510861.52210526314,1.3243442209411038,3.376280371533174,-0.039000018071301275,-0.05238227892071949,15106454.602105264,6130338.265263158,8976116.336842105,0.5941907994474876,1.2631578947368423,51.78947368421053,0.9745762711864406,0.025423728813559324,0.0,0.0,0.8941504178272981,0.10584958217270195,0.006230529595015576,0.006158530634707667
E306,个体经营E306 ,1251,1225,26,5,3607070.91,3651672.62,44601.71,340,382,329,53,7,12549784.6,12885364.84,335580.24,64,36,34,0.9444444444444444,0,348605.1277777778,100196.41416666667,1.0542906832356933,1.8805428635814958,0.034421139401765694,0.0765381980588801,4183261.533333333,1202356.97,2980904.5633333335,0.7125790581298105,21.333333333333332,113.33333333333333,0.9792166266986411,0.020783373301358914,0.004081632653061225,0.012066666599391717,0.8612565445026178,0.1387434554973822,0.02127659574468085,0.025382469858955044
E307,***通信工程有限公司,461,452,9,0,3079011.13,3079011.13,0.0,110,115,98,17,0,6136165.47,6136165.47,0.0,10,33,33,1.0,0,185944.40818181817,93303.36757575757,3.014870947871741,3.725972231380581,0.05161872040302806,0.1181028428469143,2231332.898181818,1119640.410909091,1111692.487272727,0.49821901885576103,3.6363636363636362,40.0,0.9804772234273319,0.019522776572668113,0.0,0.0,0.8521739130434782,0.14782608695652175,0.0,0.0
E308,***餐饮文化服务有限公司,514,487,27,9,8216874.26,8284940.79,68066.53,64,2015,1613,402,11,11938831.56,12006388.43,67556.87,1535,37,37,1.0,0,322671.12324324326,222077.6827027027,0.4847296346184916,1.3657701610818571,0.02115897426538794,0.060188160327388884,3872053.478918919,2664932.1924324324,1207121.2864864864,0.31175222477131587,497.8378378378378,20.756756756756754,0.9474708171206225,0.05252918287937743,0.018480492813141684,0.008148745402990978,0.8004962779156327,0.19950372208436726,0.006819590824550527,0.005595260564912449
E309,个体经营E309 ,986,934,52,14,6372921.7,6462986.74,90065.04,194,211,172,39,2,12733306.41,12814721.11,81414.7,38,36,35,0.9722222222222222,0,353702.95583333325,177025.6027777778,1.0746370168163055,1.143510792479904,-0.009441208888640253,0.03570342734205971,4244435.47,2124307.2333333334,2120128.2366666663,0.4995077087758544,12.666666666666666,64.66666666666667,0.947261663286004,0.05273833671399594,0.014989293361884369,0.01374398418075677,0.8151658767772512,0.1848341232227488,0.011627906976744186,0.006313108143360969
E310,***律师事务所,1862,1839,23,9,3675969.84,4072003.82,396033.98,480,997,938,59,30,11111512.29,11496604.129999999,385091.83999999997,449,31,31,1.0,0,358435.88032258063,118579.67225806451,0.5628022083419797,1.506098843863151,0.009240184735465878,0.042560097067393866,4301230.563870967,1422956.067096774,2878274.4967741934,0.669174659212837,173.8064516129032,185.8064516129032,0.9876476906552094,0.012352309344790547,0.004893964110929853,0.08863711493219686,0.9408224674022067,0.05917753259779338,0.031982942430703626,0.03241051117385223
E311,***律师事务所,2544,2514,30,22,1996852.28,2009118.26,12265.98,346,467,411,56,18,10671429.46,11307142.08,635712.62,131,27,27,1.0,0,395238.1281481482,73957.49185185185,0.7255697991145912,0.576391379250491,0.004234337437907215,0.001098067985499439,4742857.537777778,887489.9022222222,3855367.6355555556,0.8128786506545488,58.22222222222222,153.77777777777777,0.9882075471698113,0.01179245283018868,0.008750994431185362,0.006068109049865749,0.880085653104925,0.11991434689507495,0.043795620437956206,0.05322953648594586
E312,***家居用品有限公司,4652,4433,219,31,73673797.93,74481187.75,807389.82,906,683,666,17,15,12251621.22,12720240.06,468618.84,190,37,37,1.0,0,331124.8978378378,1991183.7278378375,0.5445721944255124,0.684699994961096,-0.002559223427626606,0.0546428370290003,3973498.774054054,23894204.734054055,-19920705.96,-2.0,61.62162162162162,293.8378378378378,0.9529234737747205,0.04707652622527945,0.006993006993006993,0.010723935104887916,0.9751098096632503,0.024890190336749635,0.02252252252252252,0.03553141659586638
E313,***物流有限公司,331,325,6,5,7075381.48,7096906.71,21525.23,63,297,279,18,8,13222546.68,13578536.25,355989.57,29,38,38,1.0,0,347961.7547368421,186194.24947368423,0.6723147500470635,0.6266892870795152,0.005715194245977322,-0.009473314929478064,4175541.0568421055,2234330.993684211,1941210.0631578946,0.46490024567642513,9.157894736842106,19.894736842105264,0.9818731117824774,0.01812688821752266,0.015384615384615385,0.003023872417609994,0.9393939393939394,0.06060606060606061,0.02867383512544803,0.025547304199548284
E314,***房地产营销策划有限公司,1249,1237,12,39,2971881.77,2984403.65,12521.88,233,127,110,17,2,7405442.54,7551773.61,146331.07,5,38,36,0.9473684210526315,0,194880.06684210527,78207.415,1.2145392736980936,2.2652183246479973,0.026141715975144756,0.058672312360983754,2338560.8021052633,938488.9800000001,1400071.8221052634,0.5986895105933805,1.5789473684210527,73.57894736842105,0.9903923138510808,0.009607686148919135,0.03152789005658852,0.004178241959852769,0.8661417322834646,0.13385826771653545,0.01818181818181818,0.01900871397347639
E315,***轮胎有限公司,388,376,12,4,2140613.28,2217655.41,77042.12999999999,95,1580,1533,47,3,11439913.57,11456999.63,17086.059999999998,140,38,38,1.0,0,301050.35710526316,56331.928421052624,0.44309062944068345,1.2259691797373946,0.004673059239255569,0.021773585989839098,3612604.2852631584,675983.1410526315,2936621.1442105267,0.8128820408561881,44.21052631578947,30.0,0.9690721649484536,0.030927835051546393,0.010638297872340425,0.03357398029894606,0.970253164556962,0.029746835443037974,0.0019569471624266144,0.0014890999127617631
E316,个体经营E316 ,767,754,13,3,2516088.69,2521582.22,5493.53,185,456,404,52,13,10820742.97,11262229.02,441486.05,22,36,36,1.0,0,300576.1936111111,69891.35250000001,1.2918230054446056,1.4887835083959224,0.06213098315958252,0.07553031190513272,3606914.3233333337,838696.23,2768218.0933333337,0.7674754222537457,7.333333333333333,61.666666666666664,0.9830508474576272,0.01694915254237288,0.003978779840848806,0.0021738683535703273,0.8859649122807017,0.11403508771929824,0.03217821782178218,0.0377218727010585
E317,***科技有限公司,354,347,7,3,1637924.23,1638469.51,545.28,107,209,171,37,10,5715048.96,6017746.45,302697.49,33,32,32,1.0,0,178595.27999999997,51185.13218750001,1.376720929092501,1.5514277774329992,0.1024277135246022,0.08657089061734921,2143143.3600000003,614221.58625,1528921.7737500002,0.7134015401330874,12.375,40.125,0.980225988700565,0.01977401129943503,0.008645533141210375,0.00033268766293438997,0.8181818181818182,0.17703349282296652,0.05847953216374269,0.04789180837192901
E318,***商贸有限公司,300,297,3,2,1186897.16,1274055.84,87158.68000000001,25,409,349,60,2,11136065.79,11165176.69,29110.9,16,38,38,1.0,0,293054.3628947369,31234.135789473687,0.3274457448994766,1.2153183943181656,0.005733576985247875,0.014632756568510664,3516652.354736842,374809.6294736842,3141842.725263158,0.8934186289501078,5.052631578947369,7.894736842105264,0.99,0.01,0.006734006734006734,0.06403008395767039,0.8533007334963325,0.1466992665036675,0.0057306590257879654,0.0026005138572645875
E319,个体经营E319 ,182,176,6,1,7265941.14,7272737.26,6796.12,36,742,691,51,6,13556534.74,13607304.34,50769.6,174,36,36,1.0,0,376570.40944444446,201831.69833333336,0.4638881766150117,1.0463456561822382,-0.016829269936888127,0.026120779493686547,4518844.913333333,2421980.38,2096864.5333333332,0.4640266646784693,58.0,12.0,0.967032967032967,0.03296703296703297,0.005681818181818182,0.0009335928067411376,0.931266846361186,0.06873315363881402,0.008683068017366137,0.0037171859094504212
E320,***建筑设计有限公司,244,231,13,0,6696594.76,6696594.76,0.0,77,98,92,6,0,8499217.04,8499217.04,0.0,5,33,30,0.9090909090909091,0,257552.0315151515,202927.11393939395,3.0185552079024567,4.580012928504061,0.05156303481742949,0.05954788226729913,3090624.378181818,2435125.367272727,655499.0109090907,0.21209274589839155,1.8181818181818181,28.0,0.9467213114754098,0.05327868852459016,0.0,0.0,0.9387755102040817,0.061224489795918366,0.0,0.0
E321,***生物流有限公司,63,62,1,1,5147612.82,5191750.75,44137.93,15,427,365,62,6,11319199.69,11626603.25,307403.56,125,37,37,1.0,0,305924.315945946,139124.67081081076,0.8674713649290828,0.6431001733412395,0.03275813490296285,0.025229666656692122,3671091.791351351,1669496.0497297298,2001595.7416216212,0.5452317336050106,40.54054054054054,4.864864864864865,0.9841269841269841,0.015873015873015872,0.016129032258064516,0.0084298831960652,0.8548009367681498,0.1451990632318501,0.01643835616438356,0.025758621131539306
E322,***装饰工程设计有限公司,904,884,20,12,9064070.76,9094929.0,30858.239999999998,230,880,832,48,43,10070044.29,11639163.05,1569118.76,14,30,30,1.0,0,335668.143,302135.692,0.8995758964327485,0.7600698683964718,0.04037541159425118,0.019657930864553506,4028017.7159999995,3625628.304,402389.41199999955,0.09989762716326633,5.6,92.0,0.9778761061946902,0.022123893805309734,0.013574660633484163,0.003381433205536797,0.9454545454545454,0.05454545454545454,0.051682692307692304,0.11879809823651846
E323,***建筑装饰工程有限公司,501,468,33,4,3996447.27,4221884.98,225437.71000000002,144,165,117,48,0,5482348.52,5482348.52,0.0,14,26,26,1.0,0,210859.55846153846,153709.5103846154,1.7215857622250659,1.7825522755974974,0.14790452792624978,0.1507604422754092,2530314.7015384617,1844514.1246153847,685800.576923077,0.27103370837868584,6.461538461538462,66.46153846153847,0.9341317365269461,0.0658682634730539,0.008547008547008548,0.050690657214262094,0.7090909090909091,0.2909090909090909,0.0,0.0
E324,***汽贸有限公司,1621,1569,52,6,79367372.22,79405453.67,38081.45,82,416,339,77,6,13801263.37,13990385.5,189122.13,41,37,37,1.0,0,373007.11810810806,2145064.1140540545,0.7292344946369437,0.4314755984117421,-0.013565373136446436,0.013762171779453162,4476085.417297297,25740769.36864865,-21264683.951351352,-2.0,13.297297297297296,26.594594594594593,0.9679210363972857,0.032078963602714373,0.0038240917782026767,0.00047935240976471787,0.8149038461538461,0.18509615384615385,0.017699115044247787,0.013337707834076605
E325,***通讯器材有限公司,530,513,17,12,31237890.88,31238989.59,1098.71,63,4180,4001,179,29,11491404.96,11627719.39,136314.43,1498,38,38,1.0,0,302405.39368421055,822049.7599999999,0.4571263522513998,0.4945312256245418,-0.010124190156578419,0.022035814082427427,3628864.724210527,9864597.120000001,-6235732.395789474,-1.7183700329711467,473.0526315789474,19.894736842105264,0.9679245283018868,0.03207547169811321,0.023391812865497075,3.516987498399613e-05,0.957177033492823,0.042822966507177034,0.007248187953011747,0.011587388483043309
E326,***包装材料有限公司,286,270,16,0,8824077.06,8824077.06,0.0,38,198,181,17,0,11078618.6,11078618.6,0.0,36,34,34,1.0,0,325841.7235294118,259531.67823529406,0.6424690554150535,0.5595202602260532,-0.0198714112221559,-0.02325806025407161,3910100.682352941,3114380.1388235292,795720.5435294118,0.20350385020024067,12.705882352941176,13.411764705882351,0.9440559440559441,0.055944055944055944,0.0,0.0,0.9141414141414141,0.08585858585858586,0.0,0.0
E327,个体经营E327 ,480,466,14,0,10740900.51,10740900.51,0.0,61,271,251,20,1,17995408.78,18016813.78,21405.0,7,36,36,1.0,0,499872.46611111116,298358.3475,0.6059920464543876,1.0891993918543756,-0.031317673612038785,0.00240895393349273,5998469.593333334,3580300.17,2418169.423333334,0.40313106296660633,2.3333333333333335,20.333333333333332,0.9708333333333333,0.029166666666666667,0.0,0.0,0.9261992619926199,0.07380073800738007,0.00398406374501992,0.001186647099753161
E328,***科技有限公司,465,447,18,5,2291691.51,2293511.79,1820.28,92,164,144,20,4,8339064.06,8735426.1,396362.04000000004,43,30,30,1.0,0,277968.802,76389.71699999999,1.4387974808037487,1.9431836794316124,0.10136668469205672,0.07795327196816297,3335625.624,916676.6039999999,2418949.02,0.7251860048668339,17.2,36.8,0.9612903225806452,0.03870967741935484,0.011185682326621925,0.0007930355802504864,0.8780487804878049,0.12195121951219512,0.027777777777777776,0.04340464692383895
E329,***园艺有限责任公司,5,5,0,0,1251.8899999999999,1251.8899999999999,0.0,4,129,124,5,0,11070606.1,11070606.1,0.0,14,30,19,0.6333333333333333,0,369020.2033333333,41.72966666666666,1.195406929864743,2.8740445983485716,0.059175656615092456,0.0029621774723515393,4428242.4399999995,500.756,4427741.683999999,0.9998869176638847,5.6,1.6,1.0,0.0,0.0,0.0,0.9612403100775194,0.03875968992248062,0.0,0.0
E330,***酒店管理有限公司,1374,1344,30,6,2696224.73,2703078.05,6853.32,233,7833,7773,60,34,8297018.33,8321348.43,24330.1,1418,38,38,1.0,0,218342.58763157894,70953.28236842106,0.49041813271126816,0.809306028336095,0.018631416367920987,0.040407772889485744,2620111.0515789473,851439.3884210527,1768671.6631578947,0.6750369081081685,447.7894736842105,73.57894736842105,0.9781659388646288,0.021834061135371178,0.004464285714285714,0.002528964414327585,0.9923400995787055,0.0076599004212945234,0.004374115528110125,0.0029152932158291508
E331,***广告有限公司,144,139,5,1,1197830.9,1199334.44,1503.54,77,95,88,7,3,6039945.03,6150416.7299999995,110471.7,13,37,35,0.9459459459459459,0,163241.75756756752,32373.80810810811,2.0779554760534964,1.8633637426806937,0.013011844777167129,0.02277798187232852,1958901.090810811,388485.69729729724,1570415.3935135137,0.8016818209353803,4.216216216216216,24.972972972972972,0.9652777777777778,0.034722222222222224,0.007194244604316547,0.0012520756547023937,0.9263157894736842,0.07368421052631578,0.03409090909090909,0.017644732250882804
E332,***商贸有限公司,837,817,20,5,16194935.73,17085068.44,890132.71,207,388,378,10,3,30588960.18,30722851.87,133891.69,6,37,37,1.0,0,826728.6535135136,437700.9656756757,1.6248592193225806,1.3808811151000133,-0.07403958259596928,-0.030989233557734655,9920743.842162162,5252411.588108108,4668332.254054054,0.4705627247640557,1.9459459459459458,67.13513513513513,0.97610513739546,0.023894862604540025,0.006119951040391677,0.049520041671411275,0.9742268041237113,0.02577319587628866,0.007936507936507936,0.00433913869555456
E333,***房地产营销策划有限公司,849,844,5,5,1313617.23,1315073.5,1456.27,185,137,127,10,1,7120404.600000001,7133754.11,13349.51,5,35,34,0.9714285714285714,0,203440.13142857145,37531.92085714285,0.9240710778811041,1.7536886616006673,0.018135648761131423,0.06586494795762825,2441281.5771428575,450383.05028571433,1990898.5268571433,0.8155136816242157,1.7142857142857144,63.42857142857143,0.9941107184923439,0.005889281507656066,0.005924170616113744,0.0011061428561543276,0.927007299270073,0.072992700729927,0.007874015748031496,0.0018678209677335
E334,***机械科技有限公司,150,147,3,0,5450873.57,5450873.57,0.0,25,197,185,12,6,7529936.97,7663591.3,133654.33000000002,20,31,31,1.0,0,242901.19258064518,175834.63129032258,0.7378939243424772,1.0679010213237816,-0.015109539433359938,-0.016115102033085592,2914814.3109677415,2110015.575483871,804798.7354838704,0.2761063483377337,7.741935483870967,9.67741935483871,0.98,0.02,0.0,0.0,0.9390862944162437,0.06091370558375635,0.032432432432432434,0.01714122349637971
E335,***挖掘机租赁经营部,439,431,8,0,3245504.41,3245504.41,0.0,58,340,272,68,0,5453445.84,5453445.84,0.0,9,26,23,0.8846153846153846,0,209747.9169230769,124827.09269230772,1.3954310679669246,2.9578283643213137,0.07473736340536458,0.12984430350672088,2516975.003076923,1497925.1123076924,1019049.8907692307,0.4048708825170985,4.153846153846154,26.76923076923077,0.9817767653758542,0.018223234624145785,0.0,0.0,0.8,0.2,0.0,0.0
E336,***猕猴桃专业合作社,7,7,0,0,262083.75,262083.75,0.0,4,53,48,5,0,2876876.5,2876876.5,0.0,19,29,14,0.4827586206896552,0,99202.63793103448,9037.370689655172,4.010811987158365,3.7643392485205522,0.011833009565359095,-0.008333178666305974,1190431.655172414,108448.44827586207,1081983.206896552,0.9088998954247776,7.862068965517242,1.6551724137931036,1.0,0.0,0.0,0.0,0.9056603773584906,0.09433962264150944,0.0,0.0
E337,个体经营E337 ,69,66,3,0,293179.11,293179.11,0.0,35,754,678,76,7,11315825.15,11417754.74,101929.59,99,36,36,1.0,0,314328.47638888896,8143.864166666668,0.5679860765654561,2.3196214507112694,-0.03348687552379711,-0.019949522577275558,3771941.716666667,97726.37,3674215.3466666667,0.9740912301035334,33.0,11.666666666666666,0.9565217391304348,0.043478260869565216,0.0,0.0,0.8992042440318302,0.10079575596816977,0.01032448377581121,0.008848297147739638
E338,***商贸有限公司,252,251,1,2,570761.98,575259.33,4497.349999999999,89,89,82,7,0,7358057.11,7358057.11,0.0,4,37,33,0.8918918918918919,0,198866.4083783784,15425.99945945946,1.314469818185833,1.4839862700783544,0.019984765583210787,0.032540330728563986,2386396.9005405405,185111.9935135135,2201284.907027027,0.9224303411257433,1.2972972972972971,28.864864864864863,0.996031746031746,0.003968253968253968,0.00796812749003984,0.007757306047771627,0.9213483146067416,0.07865168539325842,0.0,0.0
E339,***居益卫浴家俬厂,126,126,0,0,2892673.65,2892673.65,0.0,32,176,168,8,4,3899767.09,4039783.96,140016.87,36,23,23,1.0,0,169555.0908695652,125768.41956521738,0.8384403704476949,1.102661677483592,-0.06163601706508312,-0.09154073319614878,2034661.0904347824,1509221.0347826085,525440.0556521739,0.258244509674038,18.782608695652172,16.695652173913043,1.0,0.0,0.0,0.0,0.9545454545454546,0.045454545454545456,0.023809523809523808,0.033498454996957354
E340,***物流有限公司,11,10,1,0,29649.72,29649.72,0.0,4,164,137,27,11,6827724.2299999995,7740345.59,912621.36,45,36,32,0.8888888888888888,0,189659.0063888889,823.6033333333334,1.362549890233798,3.68186799083719,-0.017356260892304316,-0.029283592445434964,2275908.0766666667,9883.24,2266024.8366666664,0.9956574520292246,15.0,1.3333333333333333,0.9090909090909091,0.09090909090909091,0.0,0.0,0.8353658536585366,0.16463414634146342,0.08029197080291971,0.10546918360759486
E341,***纺织品有限公司,53,53,0,0,1434811.7,1434811.7,0.0,15,75,69,6,0,3378699.3,3378699.3,0.0,26,18,17,0.9444444444444444,0,187705.51666666666,79711.76111111112,0.8631462572999535,1.5378594173068512,-0.05711890569465753,-0.013720822672427664,2252466.1999999997,956541.1333333333,1295925.0666666664,0.5753360768151223,17.333333333333332,10.0,1.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0
